Código Departamento|Departamento|Código Entidad|Entidad|Dimensión|Subcategoría|Indicador|Dato Numérico|Dato Cualitativo|Año|Mes|Fuente|Unidad de Medida
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 30-34|1.004,00||2023|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 30-34|1.032,00||2024|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 30-34|1.051,00||2025|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 30-34|1.066,00||2026|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 30-34|1.079,00||2027|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 30-34|1.093,00||2028|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 30-34|1.105,00||2029|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 30-34|1.117,00||2030|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 30-34|1.130,00||2031|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 30-34|1.138,00||2032|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 30-34|1.151,00||2033|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 30-34|1.157,00||2034|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 30-34|1.166,00||2035|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 35-39|725,00||2018|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 35-39|759,00||2019|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 35-39|798,00||2020|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 35-39|829,00||2021|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 35-39|855,00||2022|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 35-39|879,00||2023|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 35-39|907,00||2024|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 35-39|935,00||2025|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 35-39|964,00||2026|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 35-39|990,00||2027|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 35-39|1.017,00||2028|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 35-39|1.038,00||2029|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 35-39|1.056,00||2030|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 35-39|1.071,00||2031|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 35-39|1.080,00||2032|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 35-39|1.096,00||2033|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 35-39|1.107,00||2034|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 35-39|1.120,00||2035|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 40-44|652,00||2018|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 40-44|681,00||2019|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 40-44|723,00||2020|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 40-44|752,00||2021|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 40-44|778,00||2022|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 40-44|805,00||2023|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 40-44|832,00||2024|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 40-44|856,00||2025|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 40-44|878,00||2026|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 40-44|900,00||2027|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 40-44|924,00||2028|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 40-44|947,00||2029|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 40-44|977,00||2030|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 40-44|1.006,00||2031|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 40-44|1.033,00||2032|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 40-44|1.060,00||2033|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 40-44|1.084,00||2034|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 40-44|1.102,00||2035|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 45-49|538,00||2018|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 45-49|560,00||2019|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 45-49|584,00||2020|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 45-49|605,00||2021|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 45-49|624,00||2022|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 45-49|644,00||2023|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 45-49|667,00||2024|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 45-49|691,00||2025|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 45-49|710,00||2026|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 45-49|735,00||2027|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 45-49|756,00||2028|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 45-49|777,00||2029|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 45-49|799,00||2030|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 45-49|821,00||2031|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 45-49|840,00||2032|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 45-49|861,00||2033|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 45-49|883,00||2034|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 45-49|913,00||2035|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 50-54|449,00||2018|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
20|Cesar|20570|Pueblo Bello|Demografía y población|Población de hombres|Población de hombres de 50-54|472,00||2019|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Hombres
